,Comments,Date,Product,Ratings,Reviews,Title
2,Was this review helpful to you?, February 19 2018,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Good product for the price point.,Five Stars
3,Was this review helpful to you?, August 9 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"Though large, I can hear phone calls on my cell phone perfectly. That's what I needed.",Clarity
4,Was this review helpful to you?, December 26 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"Love these. Great sound,light weight. Bought them for my daughter for. Christmas.",Five Stars
5,Was this review helpful to you?, August 19 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,I love it,Five Stars
6,Was this review helpful to you?, March 20 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,I got this for my son & he uses it to play on his ps4. He loves it,Five Stars
7,Was this review helpful to you?, December 16 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Very good sound..,Five Stars
8,Was this review helpful to you?, July 24 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,2.0 out of 5 stars,Tinny and no volume.,Two Stars
9,Was this review helpful to you?, May 11 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,I bought them for my brother and he never takes them off!! Such a great buy.,Love them!
0,Was this review helpful to you?, December 5 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,I bought this for my boys as Christmas gift. he loves it and this headphones has super bass. LOVE IT!!!,he loves it and this headphones has super bass. LOVE IT
1,3 people found this helpful. Was this review helpful to you?, November 19 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,3.0 out of 5 stars,These headphones are great for what I use them for which is working out at the gym. They are lightweight and very comfortable. The volume is not as loud as I would like. I like my classic rock and like it loud. The quality of sound is what I would expect from headphones of this price. No real definition of instruments. A bit muddy. For the price they are fine.,Lightweight and comfortable
2,Was this review helpful to you?, February 10 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Plugged them into a iPhone V and use it for hands free phoning. Sounds good and works so far ...,Sounds good and works so far
3,Was this review helpful to you?, December 21 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,This was a gift for my son and I was very impressed with it especially for the price I would recommend it,... impressed with it especially for the price I would recommend it
4,Was this review helpful to you?, January 23 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,It really good got way more then I thought I was going to get out of it.,Four Stars
5,Was this review helpful to you?, December 3 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Its great just what I needed to workout with.,Five Stars
6,Was this review helpful to you?, May 24 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,My headphones are great thank you,Five Stars
7,Was this review helpful to you?, October 13 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,"I have problem with my left side.
Sound is not good",One Star
8,Was this review helpful to you?, December 26 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Christmas present......daughter love them,Five Stars
9,Was this review helpful to you?, September 24 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,We are very satisfied with the quality!,Five Stars
0,Was this review helpful to you?, January 4 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,Better than expected. I'm very satisfied.,Great product for great price.
1,Was this review helpful to you?, March 4 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,Very good headset with excellent price! Very loud and clear.,Four Stars
2,Was this review helpful to you?, January 26 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Great for watching movies on my phone..,Sounds great and it's very cheap
3,Was this review helpful to you?, May 25 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,2.0 out of 5 stars,Cuts out on one side and sound is not good.,Two Stars
4,Was this review helpful to you?, May 5 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,These work very well with my young grandchildren.,Five Stars
5,Was this review helpful to you?, January 3 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Great sound and comfort for the price.,Five Stars
6,Was this review helpful to you?, August 29 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,2.0 out of 5 stars,Broke after 2 months.,Not sturdy
7,Was this review helpful to you?, August 21 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Kids use them for school and said they love them!,Five Stars
8,Was this review helpful to you?, March 1 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"These headphones are great! Loud, clear, and lightweight. Great product for a great price!",Amazing
9,Was this review helpful to you?, December 3 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Really great pair of headphones for the price. Quality was better than I expected.,Five Stars
0,Was this review helpful to you?, April 5 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,Broken within 2 months,One Star
1,Was this review helpful to you?, February 3 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Great value! Headphones and mic work really well. They are also very comfortable!,Very pleased!
2,Was this review helpful to you?, December 27 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"Bought these for our tweens and they loved them! They look really cool, and the sound quality/noise cancellation is great too.",Bought these for our tweens and they loved them! They look really cool
3,Was this review helpful to you?, May 12 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,Very nice stylish and comfortable I will recommended it to friends and family for sure,AILIHEN HEADPHONES
4,Was this review helpful to you?, November 7 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,Nice headphones,Four Stars
5,Was this review helpful to you?, September 1 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,My husband loves them,Five Stars
6,Was this review helpful to you?, January 30 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Headphones work good and sound good,Five Stars
7,Was this review helpful to you?, December 29 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,I love this headphone set!,Sounds great!
8,Was this review helpful to you?, December 5 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"Quality material, striking color scheme, super price, comfy fit.","super price, comfy fit"
9,Was this review helpful to you?, October 27 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,2.0 out of 5 stars,Broke really easily. Great while lasted,Two Stars
0,Was this review helpful to you?, October 2 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,Dad loved it!,Four Stars
1,Was this review helpful to you?, February 10 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Amazing quality! I love them!,Five Stars
2,Was this review helpful to you?, July 20 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,excellent bass and like portability since it can fold,great headphones
3,Was this review helpful to you?, December 6 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,It's awesome. I really like it.,It's awesome. I really like it
4,Was this review helpful to you?, December 30 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Great product...works great!,Five Stars
5,Was this review helpful to you?, December 4 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Love it!,Five Stars
6,Was this review helpful to you?, October 8 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,2.0 out of 5 stars,Good while they lasted only 3 months,Two Stars
7,Was this review helpful to you?, April 24 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,These headphones are some of the best I've ever used the bass and sound quality is perfect,Excellent bass
8,Was this review helpful to you?, August 2 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"This item is working out just fine for me, thanks Amazon!!",Five Stars
9,Was this review helpful to you?, May 30 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,I really would like to return these they are starting to go out in one of the ears,One Star
0,Was this review helpful to you?, December 8 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Exceptional value...,Five Stars
1,Was this review helpful to you?, February 10 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,Didn't even last a month.,Bad!
2,Was this review helpful to you?, June 25 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,3.0 out of 5 stars,"not good, broke after 2 weeks since I bought it
not recommended",Three Stars
3,Was this review helpful to you?, February 6 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Exceeded expectations for the price-point.,Five Stars
4,Was this review helpful to you?, March 20 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"These headphones sound great and are comfortable, it was a good buy.",Highly recommended.
