,Date,How Helpful,Review Contents,Score,Title
318,"on December 3, 2017","
      4 people found this helpful.
    ","I'm not an audiophile, and currently have one good headphones (AKG K701) that are not really portable and I use them mostly when working from home (sound leakage, open design). I am looking for polyvalent wireless headphones, mostly to listen while working 8h / day. Tried the Skullcandy Hesh 3 Wireless Headphone, Black (S6HTW-K033), the Sennheiser HD 4.40 Around Ear Bluetooth Wireless Headphones (HD 4.40 BT), the Sony Noise Cancelling Headphones WH1000XM2: Over Ear Wireless Bluetooth Headphones with Case - Gold and the Bose QC35II. Did compare them on various musics, rock, pop, classic, ... .Bottom line: The only one I kept are the Hesh 3! Not for myself as I felt the comfort was not great (too tight / clamping pressure, burning ears after 1h listening), but for commute / smaller listening periods (i.e not full workday), they are great. Bluetooth is stable, sound quality is good. I'll keep looking for a comfy work-polyvalent headphones, probably give up the bluetooth criteria as I'm disappointed by the sound quality of the Sony & the Bose, and I'm not ready to put 350$ for 100$ audio quality level.Sound quality:Sony and the Bose are OK, but that's it, just OK, not great and not what I expect from 350$ headphones.Hesh3 have well defined bass (not too boomy, just what's needed to make it a fun headphones to listen to). Very good spatialization. Grabbed them at 80$ on black friday, and for my uneducated ears, they compare more to the Sony & the Bose than with my AKG K701 (not in the same category :-)). TBH, the sony & bose are a bit more clear than the Hesh3, but ... I feel the Hesh3 are more ""fun"" and would be my choice here.The clear looser here are the Sennheiser. They are disqualified from this review. Stay away from them, my 10y-old 15$ Koss are better. No spatialization, bad for rock, for pop, for classic... Might do for techno / podcasts.Build / comfort:Hesh 3 feels a bit plastic like at opening, but you quickly forget it. Comfort is so-so, you definitely feel them more than Sony & Bose. More clamping pressure, lower quality ear pads.Sony feels good and are probably the winner, I'm just a bit worried about the touch control thingy, what happens after the warranty expires ? Do you pay 200$ for repair if this stop working or bug ?Bose earpads feel less durable, BUT, they are the comfort winner. If you have money and want to buy a light, comfy headphones, go for it. Sony are the 2nd best in these models.Bluetooth:Hesh3: all good.Sony: I sent them back because... they kept jumping on my macbook. If I looked left or right, the sound will jump. If I walk 2 meter away from the laptop, it will jump. Worked good with my iPhone, but ... it's the only BT headphones I tried that was disqualified because of this. Not acceptable for this price range.Bose: did try them only 30min, but they seemed good.Sound leakage / isolation:Hesh3: no active noise cancellation, but cost 5 time less than the competition. I don't need that much noise cancellation and what they provide is enough to work in a open space, very little sound leakage.Sony / Bose: amazing. You put them on, and feel isolated from a lot of background noise. If you're looking for peaceful commute, they are worth it. The mic from the Sony did seems to pick less background noise in the few calls I tried.",1.0 out of 5 stars,"Tried few Bluetooth headphones, the only one I kept are the Skullcandy Hesh 3"
319,"on December 1, 2017","
      One person found this helpful.
    ",I am not a sound professional but a lover of musical notes! And this pair of headphones restores most of the main notes with good reasoning. I am asser surprising bass that is present and a lot of boost to listen. I am really happy with my purchase and highly recommend it!,5.0 out of 5 stars,Beautifull ! Amazing ! I love ! Recomended !
320,"on February 1, 2018",,"Overall, pretty great headphones. Sound great, fairly usable buttons (could be better, honestly).My biggest annoyance is the lack of padding on the headband, which presses into the top of my head and leaves a sore spot after a short time.",4.0 out of 5 stars,"Overall great, but uncomfortable headband with some small annoyances"
321,"on April 26, 2017",,"Even that i'm not a sound expert, i most say that are the best headphones i've ever had.- Battery last a lot (almost a week 4-5 hrs a day)- Amazing sound.- High benefit-expense Ratio.- High build quality.- NFC pairing.I used ""Bubble by Yosi Horikawa"" to compare with Beats and Skull Candy headset and it was easy to said the winner. Even with wired headset the this are better.",5.0 out of 5 stars,Amazing Sound and battery life
322,"on December 7, 2017",,"I compared this to another new pair with similar specs.  While they both have perfectly amazing sound, this pair lost out overall because of some design flaws: 1. For a hardwire connection to an amplifier, there is a proprietary connector, and the thinness of the included cable gave me cause for concern.  2. There is no included hard case, only a lightweight bag.  It's a small thing, but since they're designed for travel I was surprised they cut corners here.  3. My ears heated up and got sore a little faster than with the other pair I tried.  Now, you may not care about these things, in which case, you will appreciate the world class sound, easy bluetooth connectivity, and very good noise reduction considering it's not active noise canceling.  The pair I compared it to was the Sony WH-1000Xm2, which do happen to have top-notch noise cancellation, but even without that feature the Sonys win overall.",4.0 out of 5 stars,"Perfect sound, but has some notable design flaws"
323,"on December 27, 2017",,"Great and clear sound!.  Balanced with just the right amount of bass. More comfortable than it’s noise-canceling version.. Not as comfortable as Bose, but not as pricey. HIGHLY RECOMMEND!",4.0 out of 5 stars,"Balanced sound, comfortable wear"
324,"on August 3, 2017",,Finest earphones!!!,5.0 out of 5 stars,Five Stars
325,"on July 14, 2017",,Very satisfied. good quality,5.0 out of 5 stars,Best Headphones with this value
326,"on August 4, 2017","
      One person found this helpful.
    ","These Headphones are sweet, the clarity is amazing, these persons comparing other brands to this, trust me these headphones play beautiful",5.0 out of 5 stars,HD 4.40
327,"on May 22, 2017","
      One person found this helpful.
    ",Solid headphones for a decent price.  Way better than beats.,4.0 out of 5 stars,Perfect for the price.
328,"on February 17, 2018",,Best non-active noise cancelling headphones I've owned. Sorry Bose. (I still love your QC 20/30/35),5.0 out of 5 stars,Five Stars
329,"on January 30, 2018",,very good Headphonesthe sound is clear and they are so Comfortable,5.0 out of 5 stars,very good Headphones the sound is clear and they are so
